driver,driver_sha256,index,check_id,query_sha256,purpose,outcome,warm_execution,active_constraint_count,query_occurrences_per_run,cold_total_nanos,cold_unattributed_nanos,warm_total_nanos,warm_unattributed_nanos,cold_aig_nodes,cold_cnf_variables,cold_cnf_clauses,warm_aig_nodes_added,warm_cnf_variables_added,warm_cnf_clauses_added,cold_arena_create_nanos,cold_translation_nanos,cold_solver_create_nanos,cold_word_rewrite_nanos,cold_bit_blast_nanos,cold_cnf_encode_nanos,cold_solve_nanos,cold_model_lift_nanos,cold_replay_nanos,cold_model_extract_nanos,warm_session_create_nanos,warm_translation_nanos,warm_word_rewrite_nanos,warm_bit_blast_nanos,warm_cnf_encode_nanos,warm_solve_nanos,warm_model_lift_nanos,warm_replay_nanos,warm_model_extract_nanos
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2871,check-2871,c993caa644baead8e91258b96a9a6ccf021351deac44421e60daf9e382b5ed17,branch-feasibility,unsat,warm-retained,62,1,10004219,466036,266383,47086,4555,4555,5117,0,1,31,274,307253,9442,0,3022330,6156765,41977,0,0,142,0,23645,0,1189,77150,117213,0,0,100
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2872,check-2872,f6a82085bcb2fc8a7cb42d21c94f8378d932c81bbb85d916f37febc05397094c,integer-overflow,unsat,warm-retained,63,1,10660574,480058,380303,92077,4555,4555,5087,0,2,2,367,373922,10906,0,3654065,6137041,4076,0,0,139,0,52941,0,3625,46571,184932,0,0,157
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2873,check-2873,ed0a284264dc9b6ae85e0fde4cb4b7d8d36f462917ccbd17b9368be359ed07d9,integer-overflow,unsat,warm-retained,63,1,10079423,508098,363496,82701,4555,4555,5087,0,1,1,482,376275,10972,0,3185250,5992621,5568,0,0,157,0,36937,0,2563,26580,214522,0,0,193
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2874,check-2874,21f43f8d6bf987bdcb4427e3133233fde1b049e6b486dd3a8b39c3a1f124ab09,finding-reachability,sat,warm-retained,62,3,2851752,118968,200246,27369,4555,4555,5086,0,0,0,493,230580,2983,0,736504,1496957,188607,22746,52674,1240,0,0,0,0,0,0,0,167508,5369
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2875,check-2875,28f8929ad7ff98d703ff0d5d5cc2dcf099e29a5eb8138443e094043062b17bba,value-witness,unsat,warm-retained,63,1,3941523,186317,525914,48315,4618,4618,5212,0,1,126,336,168391,4637,0,1246053,2333991,1756,0,0,42,0,32940,0,1437,309773,133345,0,0,104
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2876,check-2876,2b4ef4dddf1eeb50d6694b5407afc5047064ed53fff7da413a60a089bc681f97,value-witness,unsat,warm-retained,63,1,3589069,169778,378423,32752,4618,4618,5212,0,1,126,238,144652,4399,0,1134951,2133286,1719,0,0,46,0,21257,0,1229,224244,98872,0,0,69
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2877,check-2877,21f43f8d6bf987bdcb4427e3133233fde1b049e6b486dd3a8b39c3a1f124ab09,address-concretization,sat,warm-retained,62,3,4528206,199914,122097,16762,4555,4555,5086,0,0,0,178,169761,5436,0,1275524,2514380,258487,30230,73009,1287,0,0,0,0,0,0,0,101727,3608
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2878,check-2878,7884a048531235859a1ccddefc8e2475733ccc1554600fd608b6734799800b08,branch-feasibility,unsat,warm-retained,64,1,3199586,153510,352989,33391,4555,4555,5094,0,2,134,154,127382,3552,0,1020559,1883512,10881,0,0,36,0,22335,0,1847,193687,101661,0,0,68
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2879,check-2879,baef192821af4ef4b8b8121837074a6431d25df82eb0977fecaf959e38c035b6,branch-feasibility,sat,warm-retained,64,3,3535610,156593,1308310,28675,4555,4555,5086,0,1,1,345,136438,4116,0,1038236,1916293,201341,26175,55061,1012,0,5555,0,1386,15440,1117068,47212,89345,3629
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2880,check-2880,baef192821af4ef4b8b8121837074a6431d25df82eb0977fecaf959e38c035b6,finding-reachability,sat,warm-retained,64,3,3320843,149179,96731,13807,4555,4555,5086,0,0,0,191,123022,3905,0,972914,1798903,193228,23028,55524,949,0,0,0,0,0,0,0,79989,2935
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2881,check-2881,ef4c398f1c4e05c2611555d9afbd3cffb11e7d9c0814257271732b0852e85b23,value-witness,unsat,warm-retained,65,1,3704580,182880,258685,26322,4618,4618,5150,0,1,64,244,151877,4421,0,1176159,2186824,2127,0,0,48,0,4484,0,1244,122480,104079,0,0,76
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2882,check-2882,cc46398f3e5d3fae54d8ef64e694b80b7be9fca165e66749db36f3c8395f7a7e,value-witness,sat,warm-retained,65,3,4456719,201077,1310000,29448,4555,4555,5086,0,1,64,247,165586,4988,0,1292182,2434288,257272,28697,70676,1706,0,5121,0,1008,129903,1016267,37793,87460,3000
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2883,check-2883,baef192821af4ef4b8b8121837074a6431d25df82eb0977fecaf959e38c035b6,address-concretization,sat,warm-retained,64,3,3605526,157373,118454,16614,4555,4555,5086,0,0,0,198,138043,4897,0,1046336,1965776,207619,26511,57620,1153,0,0,0,0,0,0,0,97853,3987
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2884,check-2884,cc46398f3e5d3fae54d8ef64e694b80b7be9fca165e66749db36f3c8395f7a7e,finding-reachability,sat,warm-retained,65,3,2903135,130601,1082424,20266,4555,4555,5086,0,1,64,87,104573,3060,0,844145,1560047,185146,21833,52689,954,0,4039,0,807,103916,845561,36304,69119,2412
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2885,check-2885,f099ae31fd2e12a03469f799df2d6003efac928dd457e4f8002feddc8257d33a,value-witness,unsat,warm-retained,66,1,3538191,175469,361224,32425,4618,4618,5211,0,1,125,125,138738,4295,0,1123349,2094726,1435,0,0,54,0,25664,0,1196,204981,96886,0,0,72
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2886,check-2886,ad0b64a1b6cab2ccb037329115e350f8dcfe96727233ef02058f79f98c56567f,value-witness,unsat,warm-retained,66,1,3939982,192382,392210,35213,4617,4617,5211,0,1,125,156,153913,4779,0,1249619,2337435,1633,0,0,65,0,21160,0,738,184192,150828,0,0,79
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2887,check-2887,cc46398f3e5d3fae54d8ef64e694b80b7be9fca165e66749db36f3c8395f7a7e,address-concretization,sat,warm-retained,65,3,3785261,171817,158400,19587,4555,4555,5086,0,0,0,294,141608,4780,0,1113759,2047890,217629,27085,59284,1115,0,0,0,0,0,0,0,133776,5037
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2888,check-2888,0c98fb3546f72b938dba5aadefef3809fce79f8973036603ed42e3c66cdfe9ae,branch-feasibility,unsat,warm-retained,67,1,2613264,132202,316619,31194,4555,4555,5094,0,2,133,170,97467,2900,0,842376,1527631,10469,0,0,49,0,19700,0,1798,176444,87421,0,0,62
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2889,check-2889,a19e12c5772956a70e8b7e7e7b1e09c9e2d48cf506f0d02999de3e7da3579a67,branch-feasibility,sat,warm-retained,67,1,4214866,198176,1198239,26455,4555,4555,5086,0,1,1,239,150870,4405,0,1247395,2270598,242365,28634,71075,1109,0,5070,0,1277,15090,1004518,39965,102620,3244
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2890,check-2890,16a82fb694a999556de2b835a794dc69f5e93ab23a26772645588205e809c061,branch-feasibility,unsat,warm-retained,68,1,3947645,197779,323696,30303,4555,4555,5213,0,1,127,262,179239,4667,0,1242502,2296068,27080,0,0,48,0,16398,0,1276,144136,131502,0,0,81
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2891,check-2891,bc997c38a53a8dded798f4d85eceb21a5e168ec72689dd10cfdea9a1754ff25b,branch-feasibility,sat,warm-retained,68,1,3827701,180235,1317402,43497,4555,4555,5086,0,1,1,208,168834,5080,0,1119110,2059080,205999,23198,64793,1164,0,16863,0,1557,14852,1064938,51846,119710,4139
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2892,check-2892,523e619d46ee38e8e75aec60603923eb017c8f90e79a592a410c8f0b48a14346,integer-overflow,unsat,warm-retained,69,1,3128249,163650,209319,36021,4555,4555,5087,0,1,1,370,140445,4024,0,989181,1828303,2134,0,0,142,0,20711,0,1439,13567,137546,0,0,35
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2893,check-2893,9b57351ee68b45db7a89d87c1d33a78d6cfca193263966f71aec5fb1b925c981,branch-feasibility,sat,warm-retained,69,3,7872075,324821,2704437,93899,4555,4555,5086,0,1,1,713,603575,9990,0,2158528,4484254,198885,24524,65022,1763,0,51923,0,2994,31871,2172887,103161,239915,7787
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2894,check-2894,8b839d08b85b9369b3ebd30ae709375199aee1121fecbeb80fa3310c2a2c2f38,branch-feasibility,unsat,warm-retained,69,1,5737784,287458,298881,43291,4555,4555,5119,0,1,31,430,311826,7076,0,1815495,3298564,16874,0,0,61,0,26159,0,1862,73832,153640,0,0,97
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2895,check-2895,0e28213ed6fe1e21ce83c93fd1495dce39add5d46870362197aaeacef02c624e,integer-overflow,unsat,warm-retained,70,1,6933400,347203,503878,125498,4555,4555,5087,0,2,2,552,377644,9607,0,2420539,3775829,1969,0,0,57,0,68680,0,4633,56522,248337,0,0,208
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2896,check-2896,42e1374da2eda634f7f91a80cd885dcbafee91276647b162478d847f15ecbc48,integer-overflow,unsat,warm-retained,70,1,4088623,212698,187427,33240,4555,4555,5087,0,1,1,168,202997,4823,0,1337528,2328840,1522,0,0,47,0,17702,0,5228,14691,116494,0,0,72
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2897,check-2897,9b57351ee68b45db7a89d87c1d33a78d6cfca193263966f71aec5fb1b925c981,finding-reachability,sat,warm-retained,69,3,4823877,235290,153127,16969,4555,4555,5086,0,0,0,189,221165,5385,0,1418920,2582803,243449,28951,86259,1466,0,0,0,0,0,0,0,132407,3751
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2898,check-2898,95ba68ec751a53c805c64fd1e80a0a23fd2aff38dd59bad62ffd79a44d229283,value-witness,unsat,warm-retained,70,1,3645396,190552,352551,30408,4618,4618,5212,0,1,126,121,174604,3759,0,1192458,2082279,1587,0,0,36,0,22045,0,949,207908,91179,0,0,62
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2899,check-2899,bd90cdc391a5f798888f33b316d73daf13c868859c79e35e044e6d7e89d11e32,value-witness,unsat,warm-retained,70,1,3739326,192868,399945,40051,4618,4618,5212,0,1,126,140,171422,4284,0,1220315,2148775,1476,0,0,46,0,25922,0,1378,233057,99451,0,0,86
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2900,check-2900,9b57351ee68b45db7a89d87c1d33a78d6cfca193263966f71aec5fb1b925c981,address-concretization,sat,warm-retained,69,3,4979390,226065,272756,33330,4555,4555,5086,0,0,0,208,222624,6014,0,1520804,2737840,180133,22020,62511,1171,0,0,0,0,0,0,0,231940,7486
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2901,check-2901,7f0064f39a6adddc5a881945d57147bceb688afcf55aa76bf05b90a9d94793d2,branch-feasibility,unsat,warm-retained,71,1,5796307,313921,909308,91001,4555,4555,5094,0,2,134,242,269692,6828,0,1910021,3273257,22222,0,0,124,0,55247,0,4446,517944,240474,0,0,196
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2902,check-2902,d606968f77a431962dda50d1a3f30626408008010aead122d2063204bbd9a86a,branch-feasibility,sat,warm-retained,71,3,9548391,466755,1577387,36822,4555,4555,5086,0,1,1,364,410609,9687,0,2921397,5148038,412364,46534,130381,2262,0,6948,0,1836,24726,1299423,59242,143536,4854
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2903,check-2903,d606968f77a431962dda50d1a3f30626408008010aead122d2063204bbd9a86a,finding-reachability,sat,warm-retained,71,3,4019514,199820,174323,20471,4555,4555,5086,0,0,0,196,169590,4803,0,1242377,2085128,218452,24253,73966,929,0,0,0,0,0,0,0,149169,4683
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2904,check-2904,79f2d3a0ee928d8d471f57c96aa6635c90a8907db77777108ee0bd4e59015f2a,value-witness,unsat,warm-retained,72,1,3010308,160264,245338,21415,4618,4618,5150,0,1,64,114,140744,3777,0,986041,1717952,1384,0,0,32,0,4301,0,1256,115149,103149,0,0,68
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2905,check-2905,87a55ee7c1fa5be98f57b3c5c421f16e711f784be97bb9889495c5eb61aa5472,value-witness,sat,warm-retained,72,3,4621212,225247,1268374,24705,4555,4555,5086,0,1,64,150,214374,9296,0,1407190,2411855,240471,29486,81820,1323,0,4273,0,1111,116012,975231,43874,99982,3186
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2906,check-2906,d606968f77a431962dda50d1a3f30626408008010aead122d2063204bbd9a86a,address-concretization,sat,warm-retained,71,3,4331274,209218,121528,16170,4555,4555,5086,0,0,0,131,184269,4293,0,1321489,2255612,246171,28822,80252,1017,0,0,0,0,0,0,0,102206,3152
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2907,check-2907,87a55ee7c1fa5be98f57b3c5c421f16e711f784be97bb9889495c5eb61aa5472,finding-reachability,sat,warm-retained,72,3,2970169,146061,1198095,28839,4555,4555,5086,0,1,64,312,114258,3952,0,905366,1523219,191833,21941,62307,920,0,5738,0,1381,124576,911916,34102,88721,2822
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2908,check-2908,413766bbd01b47320a2f0cd84efdea6d5960c2266601f8711f2112343ace7e9c,value-witness,unsat,warm-retained,73,1,3169289,167160,1028974,117956,4618,4618,5211,0,1,125,191,126466,3748,0,1027600,1842228,1761,0,0,135,0,81265,0,3607,509569,316346,0,0,231
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2909,check-2909,3b6e0ef9692fb2a043a6b03c9910fa13f93be20ff619a9f4c8f599f6558020a3,value-witness,unsat,warm-retained,73,1,10569249,610411,914588,106300,4617,4617,5211,0,1,125,616,453891,13013,0,3572932,5912062,6060,0,0,264,0,64540,0,2968,478192,262382,0,0,206
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2910,check-2910,87a55ee7c1fa5be98f57b3c5c421f16e711f784be97bb9889495c5eb61aa5472,address-concretization,sat,warm-retained,72,3,7212962,354497,170609,19888,4555,4555,5086,0,0,0,533,377480,9778,0,2195186,3822919,315412,34729,100613,1815,0,0,0,0,0,0,0,146582,4139
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2911,check-2911,9274265b095dbbb94b638757509d3e36242119c16a2f676a69d151894e24d305,branch-feasibility,unsat,warm-retained,74,1,3185097,171552,407444,34360,4555,4555,5094,0,2,133,110,142005,3911,0,1054548,1801750,11183,0,0,38,0,27799,0,2269,215964,126998,0,0,54
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2912,check-2912,425dfb7c849f13a94e351c5d84256896cd2f2574e2bb13b997eea5a42ce5bf24,branch-feasibility,sat,warm-retained,74,1,3097751,158840,1073167,20785,4555,4555,5086,0,1,1,98,127230,3249,0,949303,1594646,178267,23083,62051,984,0,3835,0,1097,14265,908097,36475,86023,2590
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2913,check-2913,30ffcd3fc5156558fc5ad7899bd9ea733a1a8eb32507bc6f42f0b89596da0e51,branch-feasibility,unsat,warm-retained,75,1,3743637,199390,269962,25861,4555,4555,5213,0,1,127,148,176954,4322,0,1222258,2117351,23167,0,0,47,0,14793,0,1204,103453,124590,0,0,61
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2914,check-2914,3c57dfe5edeafcee200d65110c118d6f4cc201d3ee1ebbab28be9140fec6b10d,branch-feasibility,sat,warm-retained,75,1,4277595,217557,1086209,27280,4555,4555,5086,0,1,1,167,184378,4173,0,1309269,2231109,225237,26825,77718,1162,0,11347,0,1032,16428,892056,37627,97263,3176
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2915,check-2915,4bd0055df5060ff0e3fdef607395f259d00ae014ddd854763b36d1fed945b84d,integer-overflow,unsat,warm-retained,76,1,3721006,207193,174017,35446,4555,4555,5087,0,1,1,214,179188,4808,0,1240405,2087540,1613,0,0,45,0,20764,0,1065,13529,103136,0,0,77
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2916,check-2916,412c88225606bb9f940331b7eb5d36f3085168845772d417cde799d5d7ecdf2d,branch-feasibility,sat,warm-retained,76,3,3994140,211086,1223899,37950,4555,4555,5086,0,1,1,209,177983,4222,0,1235037,2061030,207790,24365,71131,1287,0,23959,0,1624,12801,984903,40599,118839,3224
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2917,check-2917,f1e28522462b7c7616c03d433c11133d300bc9f6768f3703144162baddb0c240,branch-feasibility,unsat,warm-retained,76,1,4571856,252242,229656,34712,4555,4555,5116,0,1,30,261,223479,5349,0,1510581,2566249,13657,0,0,38,0,21850,0,1200,59463,112372,0,0,59
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2918,check-2918,be1c941965725b21969f0a4ee8013926424d9ecf190e3ec19b566681cdc0a537,integer-overflow,unsat,warm-retained,77,1,5960995,321187,602225,52979,4555,4555,5087,0,2,2,259,304678,6407,0,2177497,3148888,2008,0,0,71,0,34082,0,378702,25977,110426,0,0,59
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2919,check-2919,1db309871bbd93b20c24c69a8591697a970d24f8f84151b800bb6e7baa839358,integer-overflow,unsat,warm-retained,77,1,7822779,422493,509941,72670,4555,4555,5087,0,1,1,460,428160,10737,0,2636452,4317553,6812,0,0,112,0,35030,0,186029,26349,189740,0,0,123
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2920,check-2920,412c88225606bb9f940331b7eb5d36f3085168845772d417cde799d5d7ecdf2d,finding-reachability,sat,warm-retained,76,3,4490415,232139,146713,14978,4555,4555,5086,0,0,0,161,215500,4958,0,1381151,2337078,218127,24623,75618,1060,0,0,0,0,0,0,0,128174,3561
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2921,check-2921,5ba217e0b128729810f1fba862816a86abb86b7bc254adc6b77e0b88a56117b4,value-witness,unsat,warm-retained,77,1,5068377,281312,454959,40700,4618,4618,5212,0,1,126,190,249257,5236,0,1712465,2817944,1924,0,0,49,0,27792,0,49421,228650,108321,0,0,75
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2922,check-2922,261c6c3fd13daf55f2d5d8d81af2176a2b910f65ef0b521192ce8d634fc83875,value-witness,unsat,warm-retained,77,1,5843258,322592,455498,43934,4618,4618,5212,0,1,126,238,303271,6882,0,1959185,3248864,2158,0,0,68,0,30516,0,15960,240993,124014,0,0,81
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2923,check-2923,412c88225606bb9f940331b7eb5d36f3085168845772d417cde799d5d7ecdf2d,address-concretization,sat,warm-retained,76,3,4202801,215937,190884,19940,4555,4555,5086,0,0,0,241,190320,4823,0,1278725,2191806,217595,26493,75807,1054,0,0,0,0,0,0,0,165707,5237
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2924,check-2924,73d67473db2115fe3d411dcb9ceb7eb2ee67a5101c374737e073d814142327d7,branch-feasibility,unsat,warm-retained,78,1,4818096,270083,436035,39428,4555,4555,5094,0,2,134,272,226651,5405,0,1645427,2656361,13841,0,0,56,0,29776,0,23691,225289,117774,0,0,77
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2925,check-2925,81d73f261a947f98ff8f073f6482c59dfcbcd76ebe03a3eab2f95bad8f8a2078,branch-feasibility,sat,warm-retained,78,3,5950660,316415,1403555,33635,4555,4555,5086,0,1,1,304,286853,6441,0,1904458,3025904,273414,32307,103125,1439,0,5589,0,1226,16126,1154151,50955,137783,4090
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2926,check-2926,81d73f261a947f98ff8f073f6482c59dfcbcd76ebe03a3eab2f95bad8f8a2078,finding-reachability,sat,warm-retained,78,3,4537285,244238,120829,14025,4555,4555,5086,0,0,0,390,208198,4934,0,1436115,2319338,221450,26077,75390,1155,0,0,0,0,0,0,0,103365,3439
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2927,check-2927,c3cc2bb383280785509c7079b4c9a3a7b348b7b145dc347b676423179a600ed9,value-witness,unsat,warm-retained,79,1,3371745,190910,323777,22617,4618,4618,5150,0,1,64,192,157925,3682,0,1148085,1869477,1437,0,0,37,0,5073,0,1228,127911,166875,0,0,73
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2928,check-2928,75038c21e560829dfc661e321e21a8219c73264a4cffe1cf027b3b33797e0589,value-witness,sat,warm-retained,79,3,3489508,185231,1086992,20766,4555,4555,5086,0,1,64,272,148325,3477,0,1107317,1771892,185067,21426,65612,889,0,3851,0,911,99254,836885,37128,85415,2782
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2929,check-2929,81d73f261a947f98ff8f073f6482c59dfcbcd76ebe03a3eab2f95bad8f8a2078,address-concretization,sat,warm-retained,78,3,4119813,214713,118810,13253,4555,4555,5086,0,0,0,225,180874,4211,0,1308120,2100802,209478,26430,73887,1073,0,0,0,0,0,0,0,102247,3310
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2930,check-2930,75038c21e560829dfc661e321e21a8219c73264a4cffe1cf027b3b33797e0589,finding-reachability,sat,warm-retained,79,3,3332791,180171,1100039,21944,4555,4555,5086,0,1,64,204,138808,3032,0,1061577,1664694,195044,22777,65470,1014,0,4372,0,888,106662,841051,34024,88199,2899
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2931,check-2931,7699b572f6d07edccbce38ee9fc1e6dc875af2a1b909da83765ca33e31a0f556,value-witness,unsat,warm-retained,80,1,3767894,213849,564548,67879,4618,4618,5211,0,1,125,386,176730,6713,0,1287173,2081179,1824,0,0,40,0,39742,0,48239,249410,159185,0,0,93
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2932,check-2932,e49224409de584ebb5cc2b1f9eab3e1f9238193b432b0e52e7ebaebb0616038d,value-witness,unsat,warm-retained,80,1,5091781,290950,505469,51118,4617,4617,5211,0,1,125,486,248556,6892,0,1739741,2802930,2148,0,0,78,0,37116,0,16599,248280,152272,0,0,84
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2933,check-2933,75038c21e560829dfc661e321e21a8219c73264a4cffe1cf027b3b33797e0589,address-concretization,sat,warm-retained,79,3,5265643,281482,169567,17573,4555,4555,5086,0,0,0,267,241495,5176,0,1651890,2719902,250923,28611,84520,1377,0,0,0,0,0,0,0,148040,3954
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2934,check-2934,a30fb15319bc8abb2df9fd340609b1d3fd13bbcbae7ac9714867eadcb291412a,branch-feasibility,unsat,warm-retained,81,1,9635770,617486,894738,92180,4555,4555,5094,0,2,133,293,281692,6874,0,3440231,5255605,33473,0,0,116,0,67532,0,35260,451610,247972,0,0,184
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2935,check-2935,830731e3e8bc2c2e67d18b87272f21e71c3e21982cb2350422589458fa308989,branch-feasibility,sat,warm-retained,81,1,5976595,314372,3065359,73617,4555,4555,5086,0,1,1,374,308898,7504,0,1907050,3063407,253839,30281,89723,1147,0,12543,0,2841,29824,2485264,112844,336324,12102
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2936,check-2936,25fbd42bfb03f7765ba8ad750b840de5f55efd80ff6a8488f17156ea470bee9d,branch-feasibility,unsat,warm-retained,82,1,4517369,260787,358294,29014,4555,4555,5213,0,1,127,158,223165,4985,0,1549269,2459234,19700,0,0,71,0,17371,0,50246,106849,154740,0,0,74
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,2937,check-2937,9f6d874d31e6cb92f7d4e793f1e86572b1b3fa7447f0432f6196ae2582cebfb9,branch-feasibility,sat,warm-retained,82,1,6107391,332179,1295289,36276,4555,4555,5086,0,1,1,202,298817,6697,0,1961378,3101163,269900,31150,104575,1330,0,14392,0,929,13807,1051778,49646,124510,3951
