sample	declaration	outcome	adjudicated	recheck_300s_16gb	first_failing	first_failing_code	cluster	declaration_records	declines
B/initstd-1000-fresh	_private.Init.Data.List.Sort.Impl.0.List.MergeSort.Internal.mergeSortTR₂.run._mutual._proof_1	CLEAN	CLEAN					1361	0
B/initstd-1000-fresh	_private.Init.Data.List.Sort.Lemmas.0.List.mem_merge._simp_1_8	CLEAN	CLEAN					16	0
B/initstd-1000-fresh	_private.Init.Data.List.ToArray.0.List.popWhile_toArray_aux	CLEAN	CLEAN					590	0
B/initstd-1000-fresh	_private.Init.Data.List.ToArray.0.List.replace_toArray._simp_1_7	CLEAN	CLEAN					12	0
B/initstd-1000-fresh	_private.Init.Data.List.ToArray.0.List.zipWith_toArray._simp_1_2	CLEAN	CLEAN					415	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Div.Basic.0.Nat.add_mul_mod_self_left.match_1_1	CLEAN	CLEAN					9	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Div.Basic.0.Nat.modCore_eq_mod.match_1_1	CLEAN	CLEAN					6	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Div.Lemmas.0.Nat.mod_add_mod_lt._proof_1_1	CLEAN	CLEAN					1364	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Lcm.0.Nat.lcm_eq_one_iff._simp_1_1	CLEAN	CLEAN					448	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Lcm.0.Nat.lcm_mul_right_right._simp_1_1	CLEAN	CLEAN					498	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Lemmas.0.Nat.one_lt_mul_iff._simp_1_4	CLEAN	CLEAN					96	0
B/initstd-1000-fresh	_private.Init.Data.Nat.Power2.Basic.0.Nat.pos_of_isPowerOfTwo.match_1_1	CLEAN	CLEAN					36	0
B/initstd-1000-fresh	_private.Init.Data.Ord.Array.0.Array.compareLex.go._proof_3	CLEAN	CLEAN					1347	0
B/initstd-1000-fresh	_private.Init.Data.Order.LemmasExtra.0.Std.instOrientedOrdOfLawfulOrderOrd._simp_6	CLEAN	CLEAN					350	0
B/initstd-1000-fresh	_private.Init.Data.Queue.0.Std.Queue.dequeue?.match_1	CLEAN	CLEAN					6	0
B/initstd-1000-fresh	_private.Init.Data.Range.Basic.0.Std.Legacy.Range.forIn'.loop._proof_3	CLEAN	CLEAN					1285	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.Char.0.Char.map._proof_1	CLEAN	CLEAN					2951	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.Fin.0.Fin.instLawfulHasSize._proof_3	CLEAN	CLEAN					1986	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.IntLemmas.0.Int.getElem?_toList_rcc_eq_some_iff._simp_1_1	CLEAN	CLEAN					8	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.Internal.SignedBitVec.0.BitVec.Signed.instRxcLawfulHasSize._simp_17	CLEAN	CLEAN					8	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.Lemmas.0.Std.Rco.toList_succ_succ_eq_map._simp_1_4	CLEAN	CLEAN					8	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.Lemmas.0.Std.Roi.size_toArray._simp_1_1	CLEAN	CLEAN					568	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.NatLemmas.0.Nat.toList_rcc_add_succ_right_eq_append'._proof_1_3	CLEAN	CLEAN					1247	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.NatLemmas.0.Nat.zero_lt_getElem!_toArray_ric_iff._simp_1_1	CLEAN	CLEAN					1872	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.SInt.0.HasModel.encode	CLEAN	CLEAN					44	0
B/initstd-1000-fresh	_private.Init.Data.Range.Polymorphic.SInt.0.Int16.instUpwardEnumerable_eq._simp_1_2	CLEAN	CLEAN					153	0
B/initstd-1000-fresh	_private.Init.Data.Rat.Lemmas.0.Rat.le_antisymm_iff._simp_1_1	CLEAN	CLEAN					1825	0
B/initstd-1000-fresh	_private.Init.Data.Rat.Lemmas.0.Rat.le_iff._simp_1_2	CLEAN	CLEAN					370	0
B/initstd-1000-fresh	_private.Init.Data.Rat.Lemmas.0.Rat.lt_floor._simp_1_1	CLEAN	CLEAN					346	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Bitwise.0.Int32.ne_not_self._simp_1_1	CLEAN	CLEAN					59	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Bitwise.0.Int64.xor_left_inj._simp_1_1	CLEAN	CLEAN					59	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Lemmas.0.Int16.le_of_lt._simp_1_2	CLEAN	CLEAN					187	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Lemmas.0.Int32.le_iff_lt_or_eq._simp_1_1	CLEAN	CLEAN					1370	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Lemmas.0.Int64.lt_or_lt_of_ne._proof_1_3	CLEAN	CLEAN					1333	0
B/initstd-1000-fresh	_private.Init.Data.SInt.Lemmas.0.Int64.ne_of_lt._simp_1_2	CLEAN	CLEAN					1372	0
B/initstd-1000-fresh	_private.Init.Data.Slice.List.Lemmas.0.List.size_mkSlice_rci._simp_1_1	CLEAN	CLEAN					792	0
B/initstd-1000-fresh	_private.Init.Data.String.Basic.0.String.Pos.Raw.isValidForSlice_sliceFrom.match_1_1	CLEAN	CLEAN					1421	0
B/initstd-1000-fresh	_private.Init.Data.String.Basic.0.String.Slice.Pos.copy_eq_copy_sliceTo_append_get._simp_1_1	CLEAN	CLEAN					267	0
B/initstd-1000-fresh	_private.Init.Data.String.Decode.0.ByteArray.utf8DecodeChar?.assemble₃._proof_4	CLEAN	CLEAN					1575	0
B/initstd-1000-fresh	_private.Init.Data.String.Decode.0.ByteArray.utf8DecodeChar?.assemble₃_eq_some_iff_utf8EncodeChar_eq._proof_1_9	CLEAN	CLEAN					1287	0
B/initstd-1000-fresh	_private.Init.Data.String.Decode.0.ByteArray.utf8DecodeChar?.toBitVec_val_assemble₁	CLEAN	CLEAN					2034	0
B/initstd-1000-fresh	_private.Init.Data.String.Decode.0.String.toBitVec_getElem_utf8EncodeChar_zero_of_utf8Size_eq_one._proof_1_4	CLEAN	CLEAN					1297	0
B/initstd-1000-fresh	_private.Init.Data.String.Decode.0.String.utf8EncodeChar_eq_utf8EncodeCharFast._simp_1_4	CLEAN	CLEAN					62	0
B/initstd-1000-fresh	_private.Init.Data.String.Legacy.0.String.splitOnAux._unary._proof_2	CLEAN	CLEAN					3280	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.FindPos.0.String.Slice.Pos.ofSliceTo_prev._simp_1_4	CLEAN	CLEAN					1720	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Order.0.String.Pos.getUTF8Byte_offset._simp_1_1	CLEAN	CLEAN					3532	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Order.0.String.Pos.sliceFrom_le_sliceFrom_iff._proof_1_4	CLEAN	CLEAN					1408	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Order.0.String.Slice.Pos.sliceFrom_lt_sliceFrom_iff._simp_1_1	CLEAN	CLEAN					347	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.Basic.0.String.Slice.Pattern.Model.not_matchesAt_endPos._simp_1_4	CLEAN	CLEAN					1453	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.Find.Basic.0.String.Slice.Pattern.Model.contains_eq_true_iff._simp_1_1	CLEAN	CLEAN					47	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.Find.Char.0.String.Slice.Pos.find?_char_eq_none_iff._proof_1_2	CLEAN	CLEAN					4792	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.Find.Pred.0.String.Pos.find?_bool_eq_none_iff._simp_1_4	CLEAN	CLEAN					3542	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.Split.Basic.0.String.Slice.Pattern.Model.split.match_1	CLEAN	CLEAN					341	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.TakeDrop.Pred.0.String.endsWith_prop_iff_get._simp_1_1	CLEAN	CLEAN					4477	0
B/initstd-1000-fresh	_private.Init.Data.String.Lemmas.Pattern.TakeDrop.Pred.0.String.startsWith_bool_iff_get._simp_1_1	CLEAN	CLEAN					4338	0
B/initstd-1000-fresh	_private.Init.Data.String.Pattern.String.0.String.Slice.Pattern.ForwardSliceSearcher.instWellFoundedRelation	CLEAN	CLEAN					1625	0
B/initstd-1000-fresh	_private.Init.Data.Sum.Lemmas.0.Sum.eq_left_getLeft_of_isLeft.match_1_1	CLEAN	CLEAN					32	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Bitwise.0.UInt32.shiftLeft_xor._simp_1_1	CLEAN	CLEAN					60	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Bitwise.0.UInt64.shiftRight_or._simp_1_1	CLEAN	CLEAN					60	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Bitwise.0.USize.shiftRight_zero._simp_1_1	CLEAN	CLEAN					66	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Lemmas.0.UInt16.toUInt32_lt._simp_1_2	CLEAN	CLEAN					53	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Lemmas.0.UInt32.le_iff_lt_or_eq._simp_1_1	CLEAN	CLEAN					62	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Lemmas.0.UInt64.ofNat_add._simp_1_1	CLEAN	CLEAN					232	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Lemmas.0.UInt8.toUInt16_eq_mod_256_iff._simp_1_1	CLEAN	CLEAN					62	0
B/initstd-1000-fresh	_private.Init.Data.UInt.Lemmas.0.USize.toUInt16_lt._simp_1_2	CLEAN	CLEAN					54	0
B/initstd-1000-fresh	_private.Init.Data.Vector.Attach.0.Vector.unattach_flatten._simp_1_1	CLEAN	CLEAN					66	0
B/initstd-1000-fresh	_private.Init.Data.Vector.Erase.0.Vector.getElem?_eraseIdx_of_ge._proof_1_2	CLEAN	CLEAN					1284	0
B/initstd-1000-fresh	_private.Init.Data.Vector.Lemmas.0.Vector.all_eq_true'._simp_1_1	CLEAN	CLEAN					1498	0
B/initstd-1000-fresh	_private.Init.Data.Vector.MapIdx.0.Vector.mapFinIdx_eq_push_iff._simp_1_3	CLEAN	CLEAN					68	0
B/initstd-1000-fresh	_private.Init.Grind.Module.Envelope.0.Lean.Grind.IntModule.OfNatModule.neg._proof_1	CLEAN	CLEAN					59	0
B/initstd-1000-fresh	_private.Init.Grind.Ordered.Linarith.0.Lean.Grind.Linarith.instBEqPoly.beq.match_1.eq_3	CLEAN	CLEAN					323	0
B/initstd-1000-fresh	_private.Init.Grind.Ordered.Ring.0.Lean.Grind.OrderedRing.nonpos_intCast_of_nonpos._simp_1_2	CLEAN	CLEAN					55	0
B/initstd-1000-fresh	_private.Init.PropLemmas.0.forall_or_imp_or_self_right_right._simp_1_1	CLEAN	CLEAN					10	0
B/initstd-1000-fresh	_private.Init.System.ST.0.ST.Prim.Ref.modifyGetUnsafe.match_1	CLEAN	CLEAN					3	0
B/initstd-1000-fresh	_private.Std.Data.ByteSlice.0.ByteSlice.foldrM.loop._unary._proof_2	CLEAN	CLEAN					1356	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Basic.0.Std.DHashMap.Const.insertMany._proof_1	CLEAN	CLEAN					2075	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Internal.Model.0.Std.DHashMap.Internal.Raw₀.alter.match_1.splitter	CLEAN	CLEAN					7	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Internal.RawLemmas.0.Std.DHashMap.Internal.Raw₀.Const.any_eq_false._simp_1_5	CLEAN	CLEAN					8	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Internal.RawLemmas.0.Std.DHashMap.Internal.Raw₀.Const.any_eq_true._simp_1_2	CLEAN	CLEAN					175	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Internal.RawLemmas.0.Std.DHashMap.Internal.Raw₀.fold_eq_foldl_toArray._simp_1_1	CLEAN	CLEAN					1824	0
B/initstd-1000-fresh	_private.Std.Data.DHashMap.Lemmas.0.Std.DHashMap.Equiv.mem_iff._simp_1_1	CLEAN	CLEAN					2071	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Balancing.0.Std.DTreeMap.Internal.Impl.balanceRErase._proof_6	CLEAN	CLEAN					1343	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Balancing.0.Std.DTreeMap.Internal.Impl.balanced_singleL._proof_1_2	CLEAN	CLEAN					1367	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Lemmas.0.Std.DTreeMap.Internal.Impl.Const.minKeyD_alter_eq_self._simp_1_3	CLEAN	CLEAN					30	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Lemmas.0.Std.DTreeMap.Internal.Impl.compare_ne_iff_beq_eq_false._simp_1_1	CLEAN	CLEAN					14	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Model.0.Std.DTreeMap.Internal.Impl.Const.minEntry?.match_1.splitter	CLEAN	CLEAN					7	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Operations.0.Std.DTreeMap.Internal.Impl.erase._proof_31	CLEAN	CLEAN					1821	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Operations.0.Std.DTreeMap.Internal.Impl.link._proof_38	CLEAN	CLEAN					1346	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.WF.Lemmas.0.Std.DTreeMap.Internal.Impl.entryAtIdx?_eq_getElem?._simp_1_1	CLEAN	CLEAN					192	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Zipper.0.Std.DTreeMap.Internal.RxcIterator.step.match_1.splitter	CLEAN	CLEAN					10	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Zipper.0.Std.DTreeMap.Internal.Zipper.prependMap_eq_prependMapGT_self	CLEAN	CLEAN					632	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Internal.Zipper.0.Std.DTreeMap.Internal.toList_rii._simp_1_1	CLEAN	CLEAN					211	0
B/initstd-1000-fresh	_private.Std.Data.DTreeMap.Lemmas.0.Std.DTreeMap.mem_filter._simp_1_3	CLEAN	CLEAN					3460	0
B/initstd-1000-fresh	_private.Std.Data.ExtDHashMap.Basic.0.Std.ExtDHashMap.Const.getThenInsertIfNew?._proof_1	CLEAN	CLEAN					3082	0
B/initstd-1000-fresh	_private.Std.Data.ExtDHashMap.Basic.0.Std.ExtDHashMap.pliftOn._proof_1	CLEAN	CLEAN					2089	0
B/initstd-1000-fresh	_private.Std.Data.ExtDHashMap.Lemmas.0.Std.ExtDHashMap.modify_eq_empty_iff._simp_1_2	CLEAN	CLEAN					46	0
B/initstd-1000-fresh	_private.Std.Data.ExtDTreeMap.Lemmas.0.Std.ExtDTreeMap.mem_filterMap._simp_1_2	CLEAN	CLEAN					118	0
B/initstd-1000-fresh	_private.Std.Data.Internal.List.Associative.0.List.filterMap.match_1.splitter	CLEAN	CLEAN					7	0
B/initstd-1000-fresh	_private.Std.Data.Internal.List.Associative.0.Std.Internal.List.beqModel_eq_true_of_perm._simp_1_2	CLEAN	CLEAN					158	0
B/initstd-1000-fresh	_private.Std.Data.Internal.List.Associative.0.Std.Internal.List.forall_mem_keys_iff_forall_containsKey_getKey._simp_1_5	CLEAN	CLEAN					9	0
B/initstd-1000-fresh	_private.Std.Data.Internal.List.Associative.0.Std.Internal.List.insertEntry_perm_filter.match_1_5	CLEAN	CLEAN					3	0
B/initstd-1000-fresh	_private.Std.Data.Iterators.Combinators.Monadic.Drop.0.Std.Iterators.Types.Drop.ProductiveRel	CLEAN	CLEAN					104	0
B/initstd-1000-fresh	_private.Std.Data.Iterators.Combinators.Monadic.DropWhile.0.Std.Iterators.Types.DropWhile.instFinitenessRelation._proof_1	CLEAN	CLEAN					59	0
B/initstd-1000-fresh	_private.Std.Data.Iterators.Lemmas.Combinators.Zip.0.Std.Iter.step_intermediateZip.match_3.splitter	CLEAN	CLEAN					28	0
B/initstd-1000-fresh	_private.Std.Data.String.ToNat.0.String.Slice.isNat_of_toNat?_eq_some._simp_1_1	CLEAN	CLEAN					4249	0
B/initstd-1000-fresh	_private.Std.Data.String.ToNat.0.String.toNat?_eq_none_iff._simp_1_1	CLEAN	CLEAN					3915	0
B/initstd-1000-fresh	_private.Std.Data.String.ToNat.0.not_noRepetition_append_of_left	CLEAN	CLEAN					57	0
B/initstd-1000-fresh	_private.Std.Do.Triple.SpecLemmas.0.Std.Do.Spec.monadLift_ReaderT._simp_1_1	CLEAN	CLEAN					57	0
B/initstd-1000-fresh	_private.Std.Internal.Async.Basic.0.Std.Internal.IO.Async.ETask.bind.match_1	CLEAN	CLEAN					3	0
B/initstd-1000-fresh	_private.Std.Internal.Http.Data.Chunk.0.Std.Http.Chunk.instBEqExtensionName.beq._proof_1	CLEAN	CLEAN					339	0
B/initstd-1000-fresh	_private.Std.Internal.Http.Data.URI.Encoding.0.Std.Http.URI.EncodedString.push	CLEAN	CLEAN					1560	0
B/initstd-1000-fresh	_private.Std.Internal.Http.Internal.IndexMultiMap.0.Std.Internal.IndexMultiMap.replaceLast._proof_7	CLEAN	CLEAN					2139	0
B/initstd-1000-fresh	_private.Std.Sat.AIG.CNF.0.Std.Sat.AIG.toCNF.State.Inv_append	CLEAN	CLEAN					2304	0
B/initstd-1000-fresh	_private.Std.Sat.AIG.RefVecOperator.Map.0.Std.Sat.AIG.RefVec.map.denote_go._simp_1_2	CLEAN	CLEAN					2140	0
B/initstd-1000-fresh	_private.Std.Sat.CNF.Basic.0.Std.Sat.CNF.Internal.any_not_isEmpty_iff_exists_mem._simp_1_1	CLEAN	CLEAN					1422	0
B/initstd-1000-fresh	_private.Std.Sync.Broadcast.0.Std.Bounded	CLEAN	CLEAN					2575	0
B/initstd-1000-fresh	_private.Std.Sync.Channel.0.Std.CloseableChannel.Bounded.tryRecv'	CLEAN	CLEAN					1534	0
B/initstd-1000-fresh	_private.Std.Sync.Channel.0.Std.CloseableChannel.Zero.close	CLEAN	CLEAN					631	0
B/initstd-1000-fresh	_private.Std.Sync.RecursiveMutex.0.Std.RecursiveMutexImpl	CLEAN	CLEAN					8	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.Bitblast.BVExpr.Circuit.Impl.Expr.0.PSum.casesOn._arg_pusher	CLEAN	CLEAN					4	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.Bitblast.BVExpr.Circuit.Impl.Operations.ShiftLeft.0.Std.Tactic.BVDecide.BVExpr.bitblast.blastShiftLeftConst._proof_7	CLEAN	CLEAN					1326	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.Bitblast.BVExpr.Circuit.Lemmas.Operations.Cpop.0.Std.Tactic.BVDecide.BVExpr.bitblast.denote_blastCpopLayer.go._unary	RESOURCE	RESOURCE	RESOURCE(rc=124)				0	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.Bitblast.BVExpr.Circuit.Lemmas.Operations.RotateRight.0.Std.Tactic.BVDecide.BVExpr.bitblast.denote_blastRotateRight._proof_3	CLEAN	CLEAN					2185	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Assignment.0.Std.Tactic.BVDecide.LRAT.Internal.Assignment.not_hasPos_removePos._proof_1_1	CLEAN	CLEAN					125	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.Lemmas.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.mem_of_insertRupUnits._simp_1_4	CLEAN	CLEAN					136	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.Lemmas.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.readyForRupAdd_insert._proof_1_22	CLEAN	CLEAN					766	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RatAddResult.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.nodup_insertRatUnits._proof_1_2	CLEAN	CLEAN					16	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RatAddSound.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.assignmentsInvariant_insertRatUnits._simp_1_3	CLEAN	CLEAN					21	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddResult.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.confirmRupHint_preserves_invariant_helper._proof_1_30	CLEAN	CLEAN					75	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddResult.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.derivedLitsInvariant_confirmRupHint._proof_1_27	CLEAN	CLEAN					538	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddResult.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.derivedLitsInvariant_confirmRupHint.match_1_7	CLEAN	CLEAN					319	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddResult.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.restoreAssignments_performRupCheck._proof_1_5	CLEAN	CLEAN					2311	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddSound.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.assignmentsInvariant_insertRupUnits_of_assignmentsInvariant._simp_1_4	CLEAN	CLEAN					158	0
B/initstd-1000-fresh	_private.Std.Tactic.BVDecide.LRAT.Internal.Formula.RupAddSound.0.Std.Tactic.BVDecide.LRAT.Internal.DefaultFormula.sat_of_insertRup._simp_1_11	CLEAN	CLEAN					22	0
B/initstd-1000-fresh	_private.Std.Time.Date.Basic.0.Std.Time.Hour.Offset.toWeeks._proof_1	RESOURCE	CLEAN	CLEAN				0	0
B/initstd-1000-fresh	_private.Std.Time.Date.Unit.Month.0.Std.Time.Month.instLawfulEqOrdQuarter._proof_1	CLEAN	CLEAN					675	0
B/initstd-1000-fresh	_private.Std.Time.Date.Unit.Weekday.0.Std.Time.Weekday.toOrdinal.eq_4	CLEAN	CLEAN					738	0
B/initstd-1000-fresh	_private.Std.Time.Date.ValidDate.0.Std.Time.ValidDate.ofOrdinal.go._unary._proof_13	CLEAN	CLEAN					1510	0
B/initstd-1000-fresh	_private.Std.Time.DateTime.PlainDateTime.0.Std.Time.PlainDateTime.ofTimestampAssumingUTC._proof_14	CLEAN	CLEAN					90	0
B/initstd-1000-fresh	_private.Std.Time.DateTime.PlainDateTime.0.Std.Time.PlainDateTime.ofTimestampAssumingUTC.match_1	CLEAN	CLEAN					572	0
B/initstd-1000-fresh	_private.Std.Time.Format.Basic.0.Std.Time.parseMonthLong._proof_5	CLEAN	CLEAN					92	0
B/initstd-1000-fresh	_private.Std.Time.Zoned.ZoneRules.0.Std.Time.TimeZone.instReprUTLocal.repr.match_1	CLEAN	CLEAN					6	0
B/initstd-1000-fresh	beq_eq_false_iff_ne._simp_1	CLEAN	CLEAN					61	0
B/initstd-1000-fresh	bool.match_1	CLEAN	CLEAN					6	0
B/initstd-1000-fresh	cast.congr_simp	CLEAN	CLEAN					3	0
B/initstd-1000-fresh	imp_self	CLEAN	CLEAN					7	0
B/initstd-1000-fresh	implies_congr_right	CLEAN	CLEAN					3	0
B/initstd-1000-fresh	instAssociativeInt16HAdd	CLEAN	CLEAN					361	0
B/initstd-1000-fresh	instCoeHTC	CLEAN	CLEAN					2	0
B/initstd-1000-fresh	instInhabitedStdGen	CLEAN	CLEAN					159	0
B/initstd-1000-fresh	instNonemptyFloat32	CLEAN	CLEAN					16	0
B/initstd-1000-fresh	instToStringIterator	CLEAN	CLEAN					3250	0
B/initstd-1000-fresh	left_le_apply_maxOn	CLEAN	CLEAN					74	0
B/initstd-1000-fresh	maxOn_assoc	CLEAN	CLEAN					107	0
B/initstd-1000-fresh	or_and_left	CLEAN	CLEAN					14	0
B/initstd-1000-fresh	prioDefault	CLEAN	CLEAN					295	0
B/initstd-1000-fresh	stx_,*	EXPORT-FAILED	EXPORT-FAILED					0	0
B/initstd-1000-fresh	term_^_	EXPORT-FAILED	EXPORT-FAILED					0	0
