level	file	threshold_mult	admitted_at_level	source_arm	verdict	ms	exit_status	peak_rss_kb	decided_by
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	1	True	shipped	unknown	25131	0	727436	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	1	True	shipped	unknown	25131	0	823672	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	1	True	shipped	unknown	25131	0	823672	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	1	True	shipped	unknown	25131	0	823672	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_18.smt2	1	True	shipped	unknown	25131	0	823672	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	1	True	shipped	unknown	25131	0	882704	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	1	True	shipped	unknown	25131	0	882704	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	1	True	shipped	unknown	25131	0	882704	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	1	True	shipped	unknown	25131	0	882704	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	1	True	shipped	unsat	10217	0	22156	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	1	True	shipped	unsat	10217	0	22156	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	1	True	shipped	unsat	10217	0	22156	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	1	True	shipped	unsat	10217	0	22156	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	1	True	shipped	unsat	8216	0	21928	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	1	True	shipped	unsat	8216	0	21928	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	1	True	shipped	unsat	8216	0	21928	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_16.smt2	1	True	shipped	unsat	8216	0	21928	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	1	True	shipped	unsat	9817	0	23660	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	1	True	shipped	unsat	9817	0	23660	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	1	True	shipped	unsat	9817	0	23660	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_22.smt2	1	True	shipped	unsat	9817	0	23660	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	1	True	shipped	unsat	9817	0	28400	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	1	True	shipped	unsat	9817	0	28400	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	1	True	shipped	unsat	9817	0	28400	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	1	True	shipped	unsat	9817	0	28400	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	1	True	shipped	unsat	16921	0	23264	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	1	True	shipped	unsat	16921	0	23264	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	1	True	shipped	unsat	16921	0	23264	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	1	True	shipped	unsat	16921	0	23264	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	1	True	shipped	unsat	12918	0	22756	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	1	True	shipped	unsat	12918	0	22756	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	1	True	shipped	unsat	12918	0	22756	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_20.smt2	1	True	shipped	unsat	12918	0	22756	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	1	True	shipped	unsat	4812	0	23432	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	1	True	shipped	unsat	4812	0	23432	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	1	True	shipped	unsat	4812	0	23432	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_26.smt2	1	True	shipped	unsat	4812	0	23432	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	1	True	shipped	sat	3110	0	28304	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	1	True	shipped	sat	3110	0	28304	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	1	True	shipped	sat	3110	0	28304	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	1	True	shipped	sat	3110	0	28304	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	1	True	shipped	sat	2610	0	96768	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	1	True	shipped	sat	2610	0	96768	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	1	True	shipped	sat	2610	0	96768	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	1	True	shipped	sat	2610	0	96768	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	1	True	shipped	sat	1810	0	32276	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	1	True	shipped	sat	1810	0	32276	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	1	True	shipped	sat	1810	0	32276	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_14.smt2	1	True	shipped	sat	1810	0	32276	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	1	True	shipped	sat	2811	0	32460	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	1	True	shipped	sat	2811	0	32460	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	1	True	shipped	sat	2811	0	32460	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_20.smt2	1	True	shipped	sat	2811	0	32460	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	1	True	shipped	sat	2609	0	30876	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	1	True	shipped	sat	2609	0	30876	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	1	True	shipped	sat	2609	0	30876	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	1	True	shipped	sat	2609	0	30876	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	1	True	shipped	sat	2710	0	58256	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	1	True	shipped	sat	2710	0	58256	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	1	True	shipped	sat	2710	0	58256	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	1	True	shipped	sat	2710	0	58256	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	1	True	shipped	sat	2710	0	30188	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	1	True	shipped	sat	2710	0	30188	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	1	True	shipped	sat	2710	0	30188	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_38.smt2	1	True	shipped	sat	2710	0	30188	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	1	True	shipped	sat	1908	0	29248	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	1	True	shipped	sat	1908	0	29248	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	1	True	shipped	sat	1908	0	29248	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_44.smt2	1	True	shipped	sat	1908	0	29248	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	1	True	shipped	unsat	2408	0	17748	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	1	True	shipped	unsat	2408	0	17748	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	1	True	shipped	unsat	2408	0	17748	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	1	True	shipped	unsat	2408	0	17748	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	1	True	shipped	sat	2910	0	33220	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	1	True	shipped	sat	2910	0	33220	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	1	True	shipped	sat	2910	0	33220	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	1	True	shipped	sat	2910	0	33220	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	1	True	shipped	sat	2109	0	29884	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	1	True	shipped	sat	2109	0	29884	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	1	True	shipped	sat	2109	0	29884	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_62.smt2	1	True	shipped	sat	2109	0	29884	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	1	True	shipped	sat	2911	0	36064	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	1	True	shipped	sat	2911	0	36064	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	1	True	shipped	sat	2911	0	36064	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_68.smt2	1	True	shipped	sat	2911	0	36064	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	1	True	shipped	sat	1709	0	29204	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	1	True	shipped	sat	1709	0	29204	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	1	True	shipped	sat	1709	0	29204	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	1	True	shipped	sat	1709	0	29204	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	1	True	shipped	sat	3166	0	30860	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	1	True	shipped	sat	3166	0	30860	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	1	True	shipped	sat	3166	0	30860	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	1	True	shipped	sat	3166	0	30860	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	1	True	shipped	sat	3311	0	33480	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	1	True	shipped	sat	3311	0	33480	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	1	True	shipped	sat	3311	0	33480	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_86.smt2	1	True	shipped	sat	3311	0	33480	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	1	True	shipped	sat	2511	0	30472	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	1	True	shipped	sat	2511	0	30472	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	1	True	shipped	sat	2511	0	30472	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_92.smt2	1	True	shipped	sat	2511	0	30472	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	1	True	shipped	sat	2811	0	31096	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	1	True	shipped	sat	2811	0	31096	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	1	True	shipped	sat	2811	0	31096	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	1	True	shipped	sat	2811	0	31096	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	1	True	shipped	unsat	2911	0	18092	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	1	True	shipped	unsat	2911	0	18092	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	1	True	shipped	unsat	2911	0	18092	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	1	True	shipped	unsat	2911	0	18092	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	1	True	shipped	unsat	3911	0	18056	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	1	True	shipped	unsat	3911	0	18056	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	1	True	shipped	unsat	3911	0	18056	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_10.smt2	1	True	shipped	unsat	3911	0	18056	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	1	True	shipped	unsat	3311	0	18264	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	1	True	shipped	unsat	3311	0	18264	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	1	True	shipped	unsat	3311	0	18264	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_16.smt2	1	True	shipped	unsat	3311	0	18264	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	1	True	shipped	unsat	3812	0	18060	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	1	True	shipped	unsat	3812	0	18060	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	1	True	shipped	unsat	3812	0	18060	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	1	True	shipped	unsat	3812	0	18060	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	1	True	shipped	unsat	2710	0	18064	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	1	True	shipped	unsat	2710	0	18064	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	1	True	shipped	unsat	2710	0	18064	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	1	True	shipped	unsat	2710	0	18064	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	1	True	shipped	unsat	3611	0	18032	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	1	True	shipped	unsat	3611	0	18032	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	1	True	shipped	unsat	3611	0	18032	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_34.smt2	1	True	shipped	unsat	3611	0	18032	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	1	True	shipped	unsat	3411	0	18000	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	1	True	shipped	unsat	3411	0	18000	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	1	True	shipped	unsat	3411	0	18000	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_40.smt2	1	True	shipped	unsat	3411	0	18000	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	1	True	shipped	unsat	3310	0	18024	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	1	True	shipped	unsat	3310	0	18024	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	1	True	shipped	unsat	3310	0	18024	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	1	True	shipped	unsat	3310	0	18024	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	1	True	shipped	unsat	3611	0	18208	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	1	True	shipped	unsat	3611	0	18208	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	1	True	shipped	unsat	3611	0	18208	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	1	True	shipped	unsat	3611	0	18208	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	1	True	shipped	unsat	3511	0	18348	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	1	True	shipped	unsat	3511	0	18348	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	1	True	shipped	unsat	3511	0	18348	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_58.smt2	1	True	shipped	unsat	3511	0	18348	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	1	True	shipped	unsat	2911	0	18108	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	1	True	shipped	unsat	2911	0	18108	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	1	True	shipped	unsat	2911	0	18108	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_64.smt2	1	True	shipped	unsat	2911	0	18108	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	1	True	shipped	unsat	3411	0	18340	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	1	True	shipped	unsat	3411	0	18340	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	1	True	shipped	unsat	3411	0	18340	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	1	True	shipped	unsat	3411	0	18340	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	1	True	shipped	unsat	3310	0	18144	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	1	True	shipped	unsat	3310	0	18144	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	1	True	shipped	unsat	3310	0	18144	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	1	True	shipped	unsat	3310	0	18144	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	1	True	shipped	unsat	3411	0	18012	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	1	True	shipped	unsat	3411	0	18012	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	1	True	shipped	unsat	3411	0	18012	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_82.smt2	1	True	shipped	unsat	3411	0	18012	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	1	True	shipped	unsat	3411	0	18184	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	1	True	shipped	unsat	3411	0	18184	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	1	True	shipped	unsat	3411	0	18184	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_88.smt2	1	True	shipped	unsat	3411	0	18184	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	1	True	shipped	unsat	2610	0	18340	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	1	True	shipped	unsat	2610	0	18340	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	1	True	shipped	unsat	2610	0	18340	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	1	True	shipped	unsat	2610	0	18340	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	1	True	shipped	sat	6013	0	62024	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	1	True	shipped	sat	6013	0	62024	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	1	True	shipped	sat	6013	0	62024	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	1	True	shipped	sat	6013	0	62024	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	1	True	shipped	sat	4111	0	46216	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	1	True	shipped	sat	4111	0	46216	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	1	True	shipped	sat	4111	0	46216	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_06.smt2	1	True	shipped	sat	4111	0	46216	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	1	True	shipped	sat	4811	0	42900	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	1	True	shipped	sat	4811	0	42900	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	1	True	shipped	sat	4811	0	42900	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_12.smt2	1	True	shipped	sat	4811	0	42900	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	1	True	shipped	sat	8415	0	556724	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	1	True	shipped	sat	8415	0	556724	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	1	True	shipped	sat	8415	0	556724	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	1	True	shipped	sat	8415	0	556724	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	1	True	shipped	unsat	4812	0	18916	nra
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	1	True	shipped	unsat	4812	0	18916	nra
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	1	True	shipped	unsat	4812	0	18916	nra
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	1	True	shipped	unsat	4812	0	18916	nra
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	1	True	shipped	sat	7414	0	258912	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	1	True	shipped	sat	7414	0	258912	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	1	True	shipped	sat	7414	0	258912	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_30.smt2	1	True	shipped	sat	7414	0	258912	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	1	True	shipped	sat	5613	0	42472	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	1	True	shipped	sat	5613	0	42472	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	1	True	shipped	sat	5613	0	42472	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_36.smt2	1	True	shipped	sat	5613	0	42472	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	1	True	shipped	sat	5412	0	45104	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	1	True	shipped	sat	5412	0	45104	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	1	True	shipped	sat	5412	0	45104	uf-arith-lazy-overbound
