file	base	base_giveup	guard	guard_giveup	status
O512-022__vscomp2014_partition_rte__partition_refinement.adb_42_39_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.ads_54_47_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
O523-003__discr__bounded_strings.ads_19_26_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O724-003__iterable__with_iterable.adb_4_27_discriminant_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
O827-017__dispatching_procedures__dispatch.ads_20_4_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
OA20-016__refined_global__repro.ads_23_16_postcondition___00.smt2	unknown	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("cell")])])	unknown	give-up kind=Error detail=parse error: unsupported: nested array element sort is unsupported: List([Atom("Array"), Atom("Int"), List([Atom("Array"), Atom("Int"), Atom("cell")])])	unsat
OB02-023__limited_type_equality__client.adb_21_19_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unsat	none	unsat
OC08-050__functional_sets__allocator.adb_64_53_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
P115-039__spark16demo__concurrency_example_fixed.adb_41_25_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
P301-005__pred_rec_decl__preds.ads_61_7_predicate_check_on_default_value___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
P427-032__inline_for_proof__inline_for_proof.adb_9_20_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
P427-045__iterable_for_proof__my_container_contains.ads_28_14_postcondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
P503-001__bitsets__test_main.adb_16_19_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
P518-021__array_frame_condition__p.adb_20_10_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unsat
P518-021__frame_for_max__frame_condition.adb_170_42_frame_condition.adb_224_13_frame_condition.adb_233_7_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: a datatype constructor survives read-over-construct elimination (only `is`/`select` over free datatype variables are supported) (ADR-0022)	unsat
P518-021__frame_for_max__frame_condition.adb_207_17_frame_condition.adb_234_7_loop_invariant_init___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
P518-021__frame_for_max__frame_condition.adb_23_13_loop_invariant_init___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
P518-021__frame_for_max__frame_condition.adb_70_51_frame_condition.adb_122_10_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
